mbs;postupak;datum_stecaja
80194221;1;
80194248;1;
80194264;1;
80194289;1;
80194297;3;
80194301;1;
80194344;1;
80194352;1;
80194377;1;
80194408;1;
80194416;1;
80194424;1;
80194465;1;
80194504;1;
80194553;1;
80194561;1;
80194570;2;2016-05-02T22:00:00Z
80194588;1;
80194596;1;
80194607;1;
80194615;1;
80194640;1;
80194658;2;2018-09-23T22:00:00Z
80194703;3;
80194711;1;
80194762;1;
80194795;1;
80194818;1;
80194867;1;
80194891;1;
80194939;1;
80194955;1;
80194998;1;
80195030;1;
80195048;1;
80195056;1;
80195064;1;
80195072;3;
80195101;1;
80195144;1;
80195169;1;
80195185;1;
80195208;1;
80195224;1;
80195257;1;
80195353;1;
80195361;1;
80195407;1;
80195415;1;
80195440;1;
80195458;1;
80195466;1;
80195482;1;
80195520;1;
80195538;1;
80195579;1;
80195626;1;
80195739;1;
80195755;1;
80195835;1;
80195851;1;
80195860;1;
80195925;1;
80195950;1;
80195984;1;
80196016;1;
80196073;1;
80196081;1;
80196112;1;
80196145;1;
80196153;1;
80196161;1;
80196170;1;
80196240;1;
80196258;1;
80196266;1;
80196274;1;
80196282;1;
80196303;1;
80196320;1;
80196338;1;
80196346;1;
80196362;1;
80196400;1;
80196418;1;
80196426;1;
80196434;3;
80196483;1;
80196491;1;
80196539;1;
80196555;1;
80196571;1;
80196602;1;
80196627;1;
80196686;1;
80196709;1;
80196733;1;
80196805;1;
80196821;2;2018-09-02T22:00:00Z
80196830;1;
80196897;1;
80196928;1;
80196977;1;
80196985;1;
80197020;1;
80197142;1;
80197175;1;
80197183;1;
80197239;3;
80197255;1;
80197263;1;
80197298;1;
80197319;1;
80197360;3;
80197378;1;
80197386;1;
80197425;1;
80197433;1;
80197484;1;
80197556;1;
80197677;1;
80197685;1;
80197716;1;
80197749;1;
80197757;2;2019-12-18T23:00:00Z
80197765;1;
80197812;1;
80197845;1;
80197853;1;
80197915;1;
80197931;1;
80198006;1;
80198014;1;
80198039;1;
80198047;1;
80198063;1;
80198071;1;
80198080;2;2017-01-30T23:00:00Z
80198119;1;
80198127;1;
80198233;1;
80198241;1;
80198250;1;
80198284;1;
80198292;1;
80198321;1;
80198401;1;
80198444;1;
80198557;1;
80198590;1;
80198637;1;
80198688;1;
80198707;1;
80198715;5;
80198723;1;
80198731;1;
80198740;1;
80198803;1;
80198846;1;
80198862;1;
80198887;1;
80198959;3;
80198967;1;
80198975;1;
80199033;1;
80199076;1;
80199189;1;
80199244;1;
80199252;1;
80199308;1;
80199316;1;
80199324;1;
80199357;1;
80199404;1;
80199470;1;
80199507;1;
80199523;1;
80199558;1;
80199599;1;
80199603;1;
80199611;1;
80199620;1;
80199662;1;
80199687;1;
80199695;1;
80199775;1;
80199783;1;
80199791;1;
80199806;1;
80199822;1;
80199847;1;
80199935;1;
80199986;1;
80199994;1;
80200008;1;
80200016;1;
80200057;1;
80200073;1;
80200081;1;
80200137;1;
80200145;1;
80200161;1;
80200274;1;
80200299;1;
80200303;1;
80200311;1;
80200379;1;
80200387;1;
80200400;1;
80200467;1;
80200475;1;
80200514;1;
80200563;1;
80200571;1;
80200580;1;
80200635;1;
80200686;1;
80200694;1;
80200717;1;
80200750;1;
80200768;1;
80200776;1;
80200813;1;
80200848;1;
80200856;1;
80200897;1;
80200901;1;
80200928;1;
80200944;1;
80200952;2;2015-06-15T22:00:00Z
80200985;1;
80201079;1;
80201118;1;
80201126;1;
80201142;1;
80201167;1;
80201191;1;
80201206;1;
80201214;1;
80201280;5;
80201343;1;
80201425;1;
80201441;1;
80201450;1;
80201468;1;
80201601;1;
80201628;1;
80201693;1;
80201708;1;
80201716;1;
80201749;1;
80201757;1;
80201773;1;
80201790;1;
80201804;1;
80201907;1;
80201915;1;
80201966;1;
80202039;1;
80202047;1;
80202071;1;
80202102;1;
80202135;1;
80202160;1;
80202178;1;
80202209;1;
80202217;2;2017-02-09T23:00:00Z
80202268;1;
80202292;1;
80202313;1;
80202321;1;
80202364;1;
80202372;1;
80202436;1;
80202452;1;
80202469;1;
80202485;1;
80202524;1;
80202549;1;
80202573;1;
80202590;1;
80202653;1;
80202670;1;
80202707;1;
80202740;1;
80202782;1;
80202799;2;2020-01-21T23:00:00Z
80202811;1;
80202838;1;
80202846;1;
80202862;1;
80202887;5;
80202900;1;
80202934;1;
80202975;1;
80203068;1;
80203076;1;
80203084;1;
80203105;1;
80203148;1;
80203189;1;
80203201;2;
80203228;1;
80203269;1;
80203277;2;2018-06-10T22:00:00Z
80203357;1;
80203429;1;
80203437;1;
80203453;1;
80203496;1;
80203507;1;
80203523;1;
80203531;1;
80203540;1;
80203574;1;
80203599;2;
80203603;1;
80203611;1;
80203638;1;
80203646;1;
80203654;1;
80203679;1;
80203734;1;
80203759;1;
80203783;1;
80203806;1;
80203814;1;
80203839;3;
80203863;1;
80203880;1;
80203902;1;
80203927;1;
80203935;1;
80203951;1;
80203960;1;
80203986;1;
80204108;2;2013-05-19T22:00:00Z
80204149;1;
80204181;1;
80204253;1;
80204261;1;
80204315;1;
80204340;1;
80204358;1;
80204420;1;
80204462;1;
80204479;1;
80204500;1;
80204526;2;2017-12-20T23:00:00Z
80204591;1;
80204606;1;
80204622;1;
80204639;1;
80204655;1;
80204663;3;
80204680;1;
80204702;1;
80204719;1;
80204727;1;
80204735;1;
80204833;1;
80204905;1;
80204948;1;
80204956;3;
80205004;1;
80205012;1;
80205107;1;
80205166;1;
80205238;1;
80205246;3;
80205318;1;
80205326;1;
80205391;1;
80205422;1;
80205519;1;
80205527;1;
80205535;3;
80205543;1;
80205551;1;
80205560;1;
80205594;1;
80205609;1;
80205625;1;
80205641;1;
80205676;1;
80205684;1;
80205705;1;
80205721;1;
80205730;1;
80205801;1;
80205810;1;
80205836;1;
80205949;4;
80205957;1;
80205965;1;
80205973;1;
80206023;1;
80206031;1;
80206058;1;
80206066;1;
80206099;1;
80206120;1;
80206146;1;
80206195;1;
80206242;1;
80206267;1;
80206306;1;
80206322;1;
80206380;3;
80206402;1;
80206509;1;
80206517;1;
80206525;1;
80206541;1;
80206568;1;
80206592;1;
80206648;2;2018-08-26T22:00:00Z
80206656;1;
80206672;1;
80206697;1;
80206701;1;
80206744;1;
80206777;2;2018-05-02T22:00:00Z
80206793;1;
80206808;1;
80206824;1;
80206929;1;
80206945;1;
80206953;1;
80206961;5;
80207000;1;
80207106;1;
80207139;1;
80207219;1;
80207243;1;
80207251;1;
80207260;1;
80207286;1;
80207333;1;
80207368;1;
80207413;2;2019-02-26T23:00:00Z
80207472;1;
80207497;1;
80207536;1;
80207593;1;
80207657;1;
80207673;1;
80207681;1;
80207690;1;
80207729;1;
80207745;1;
80207761;1;
80207770;1;
80207788;1;
80207796;1;
80207815;1;
80207823;2;2019-02-17T23:00:00Z
80207831;1;
80207874;2;2017-10-01T22:00:00Z
80207882;1;
80207911;1;
80207938;1;
80208019;1;
80208035;1;
80208086;1;
80208117;1;
80208125;1;
80208141;1;
80208150;1;
80208176;1;
80208184;1;
80208192;1;
80208205;1;
80208213;1;
80208221;1;
80208230;1;
80208289;1;
80208336;1;
80208344;1;
80208352;1;
80208369;1;
80208393;1;
80208432;1;
80208481;1;
80208490;1;
80208588;1;
80208640;1;
80208658;1;
80208699;1;
80208787;1;
80208842;1;
80208859;1;
80208906;1;
80208914;1;
80208939;1;
80208955;1;
80208971;1;
80209021;1;
80209030;1;
80209048;1;
80209064;1;
80209097;1;
80209136;1;
80209152;1;
80209185;1;
80209193;1;
80209224;3;
80209273;1;
80209304;1;
80209312;1;
80209353;1;
80209396;1;
80209415;1;
80209423;1;
80209431;1;
80209458;1;
80209499;1;
80209546;1;
80209587;1;
80209659;1;
80209706;1;
80209722;5;
80209763;1;
80209780;1;
80209798;1;
80209843;2;2019-11-21T23:00:00Z
80209851;1;
80209886;1;
80209909;1;
80209917;1;
80209968;1;
80210046;1;
80210079;1;
80210087;1;
80210100;1;
80210118;1;
80210175;1;
80210206;1;
80210335;1;
80210343;1;
80210351;1;
80210386;1;
80210409;1;
80210425;1;
80210505;1;
80210521;1;
80210597;1;
80210652;1;
80210669;2;2017-11-30T23:00:00Z
80210685;1;
80210693;1;
80210724;1;
80210812;1;
80210829;2;2014-07-22T22:00:00Z
80210837;1;
80210888;1;
80210974;1;
80210982;1;
80211022;1;
80211063;1;
80211071;1;
80211135;1;
80211186;1;
80211233;1;
80211241;1;
80211268;1;
80211305;1;
80211313;1;
80211397;1;
80211401;1;
80211436;1;
80211549;1;
80211557;1;
80211590;1;
80211612;1;
80211723;1;
80211740;1;
80211799;1;
80211811;1;
80211820;1;
80211862;1;
80211887;1;
80211895;1;
80211900;1;
80211926;1;
80211959;1;
80211967;1;
80211975;1;
80212017;1;
80212025;1;
80212050;1;
80212068;1;
80212164;1;
80212197;1;
80212269;1;
80212285;1;
80212293;1;
80212308;1;
80212332;1;
80212357;1;
80212381;1;
80212470;1;
80212488;1;
80212515;1;
80212523;1;
80212531;1;
80212558;1;
80212611;1;
80212638;1;
80212662;1;
80212775;1;
80212783;1;
80212791;1;
80212806;1;
80212839;1;
80212863;1;
80212898;1;
80212902;1;
80212943;1;
80212960;1;
80212978;1;
80212994;1;
80213010;1;
80213085;1;
80213093;1;
80213124;1;
80213132;1;
80213149;1;
80213181;1;
80213204;1;
80213229;1;
80213237;1;
80213288;1;
80213403;1;
80213411;3;
80213420;1;
80213462;5;
80213479;1;
80213487;1;
80213500;1;
80213567;1;
80213575;1;
80213606;1;
80213622;1;
80213647;1;
80213663;1;
80213702;5;
80213719;1;
80213735;1;
80213743;1;
80213751;1;
80213868;1;
80213876;1;
80213884;1;
80213913;1;
80213921;1;
80213930;1;
80213956;1;
80213964;1;
80213972;1;
80214037;1;
80214053;1;
80214061;1;
80214182;1;
80214246;1;
80214287;1;
80214295;1;
80214318;1;
80214367;1;
80214375;1;
80214383;1;
80214447;3;
80214471;2;2016-10-11T22:00:00Z
80214519;1;
80214527;1;
80214535;1;
80214543;1;
80214560;1;
80214625;1;
80214641;1;
80214668;1;
80214684;1;
80214721;1;
80214748;1;
80214772;1;
80214789;3;
80214797;1;
80214810;1;
80214893;5;
80214957;1;
80214990;1;
80215058;3;
80215066;1;
80215103;1;
80215111;1;
80215120;1;
80215154;1;
80215187;1;
80215195;1;
80215200;1;
80215218;1;
80215226;1;
80215283;1;
80215306;1;
80215339;1;
80215363;1;
80215371;1;
80215380;1;
80215398;1;
80215402;1;
80215419;1;
80215427;1;
80215435;1;
80215443;1;
80215486;1;
80215494;1;
80215509;1;
80215525;1;
80215541;1;
80215584;1;
80215592;1;
80215613;1;
80215630;1;
80215648;3;
80215656;3;
80215728;1;
80215736;1;
80215752;1;
80215769;1;
80215785;1;
80215793;1;
80215873;1;
80215881;2;2020-01-26T23:00:00Z
80215890;1;
80215904;1;
80215929;1;
80215945;1;
80215970;1;
80216000;1;
80216018;2;2019-12-11T23:00:00Z
80216042;1;
80216091;1;
80216180;1;
80216198;1;
80216202;1;
80216219;3;
80216251;1;
80216260;3;
80216278;1;
80216294;1;
80216368;1;
80216376;1;
80216384;1;
80216421;2;2018-06-14T22:00:00Z
80216448;1;
80216456;1;
80216464;1;
80216472;1;
80216528;1;
80216585;1;
80216593;1;
80216632;1;
80216690;1;
80216745;1;
80216770;3;
80216788;1;
80216815;1;
80216823;1;
80216866;1;
80216903;1;
80216954;1;
80216987;1;
80216995;1;
80217019;1;
80217109;1;
80217117;1;
80217125;1;
80217150;1;
80217176;1;
80217184;1;
80217213;1;
80217221;1;
80217264;1;
80217289;3;
80217297;1;
80217344;1;
80217416;1;
80217457;1;
80217473;1;
80217504;1;
80217512;3;
80217537;1;
80217545;1;
80217570;1;
80217623;1;
80217658;1;
80217666;1;
80217674;1;
80217682;1;
80217720;1;
80217746;2;2017-11-30T23:00:00Z
80217779;1;
80217787;1;
80217795;1;
80217859;1;
80217875;1;
80217883;1;
80217891;1;
80217906;1;
80217914;1;
80217922;1;
80217947;1;
80217963;1;
80217971;1;
80217998;1;
80218056;1;
80218101;1;
80218128;2;2018-12-19T23:00:00Z
80218177;1;
80218281;1;
80218345;1;
80218407;1;
80218431;1;
80218440;1;
80218482;1;
80218503;1;
80218538;1;
80218546;1;
80218587;1;
80218595;1;
80218626;1;
80218667;1;
80218675;1;
80218683;1;
80218691;1;
80218714;1;
80218747;1;
80218763;1;
80218780;1;
80218802;1;
80218827;2;2017-06-11T22:00:00Z
80218835;1;
80218860;1;
80218894;1;
80218909;1;
80218925;1;
80218968;3;
80218976;3;
80219049;1;
80219188;1;
80219223;1;
80219311;1;
80219320;1;
80219338;1;
80219362;1;
80219379;1;
80219387;1;
80219400;1;
80219434;1;
80219467;1;
80219475;1;
80219506;1;
80219514;2;2020-01-06T23:00:00Z
80219547;1;
80219580;1;
80219635;1;
80219643;1;
80219651;1;
80219686;1;
80219694;1;
80219709;1;
80219725;1;
80219741;1;
80219750;1;
80219768;1;
80219813;1;
80219830;1;
80219856;1;
80219864;5;
80219872;1;
80219889;1;
80219901;1;
80219910;1;
80219952;1;
80219969;5;
80220017;1;
80220041;1;
80220105;1;
80220172;1;
80220189;1;
80220197;1;
80220201;1;
80220252;1;
80220285;1;
80220293;1;
80220316;1;
80220357;1;
80220381;1;
80220390;1;
80220412;1;
80220488;1;
80220574;2;2015-03-17T23:00:00Z
80220599;1;
80220662;1;
80220687;1;
80220718;1;
80220726;1;
80220734;1;
80220767;1;
80220783;1;
80220791;1;
80220806;1;
80220814;1;
80220822;1;
80220839;1;
80220855;1;
80220863;1;
80220898;1;
80220951;1;
80220960;1;
80220978;1;
80220994;1;
80221010;1;
80221028;1;
80221044;1;
80221085;1;
80221108;2;2017-03-16T23:00:00Z
80221116;1;
80221132;1;
80221157;1;
80221173;1;
80221204;5;
80221237;2;2014-06-09T22:00:00Z
80221253;1;
80221261;1;
80221315;1;
80221358;1;
80221399;1;
80221446;1;
80221454;1;
80221462;1;
80221495;1;
80221500;1;
80221518;1;
80221526;1;
80221534;1;
80221542;1;
80221567;1;
80221575;1;
80221614;1;
80221655;2;2014-11-25T23:00:00Z
80221671;1;
80221698;2;2020-01-19T23:00:00Z
80221727;3;
80221735;1;
80221743;1;
80221760;1;
80221841;1;
80221868;1;
80221876;1;
80221930;1;
80221948;1;
80221972;1;
80222004;1;
80222029;1;
80222088;1;
80222096;1;
80222107;1;
80222123;1;
80222140;1;
80222203;1;
80222220;1;
80222238;3;
80222262;1;
80222359;1;
80222367;1;
80222375;1;
80222422;1;
80222455;1;
80222498;1;
80222535;1;
80222578;1;
80222617;1;
80222633;1;
80222641;1;
80222650;1;
80222668;1;
80222705;1;
80222756;1;
80222764;1;
80222810;1;
80222836;1;
80222852;1;
80222908;5;
80222924;1;
80222965;1;
80222973;1;
80223007;1;
80223015;1;
80223040;1;
80223074;1;
80223103;1;
80223146;1;
80223154;1;
80223179;1;
80223259;3;
80223267;1;
80223275;1;
80223306;1;
80223355;1;
80223380;2;2020-02-18T23:00:00Z
80223398;2;2017-04-03T22:00:00Z
80223435;1;
80223460;1;
80223486;1;
80223509;1;
80223605;1;
80223621;1;
80223648;1;
80223689;2;2019-12-03T23:00:00Z
80223701;1;
80223744;1;
80223752;1;
80223769;2;2017-11-09T23:00:00Z
80223785;1;
80223832;3;
80223849;1;
80223857;1;
80223865;1;
80223873;1;
80223904;1;
80223929;1;
80223937;2;2018-08-26T22:00:00Z
80223961;1;
80223988;1;
80224106;1;
80224155;1;
80224180;1;
80224198;1;
80224243;1;
80224251;1;
80224294;1;
80224317;1;
80224376;1;
80224430;1;
80224456;2;2019-04-04T22:00:00Z
80224464;1;
80224472;1;
80224489;1;
80224528;1;
80224536;1;
80224544;1;
80224577;1;
80224585;1;
80224593;1;
80224712;1;
80224753;2;
80224815;1;
80224831;1;
80224840;1;
80224874;1;
80224911;1;
80224946;1;
80224954;1;
80224979;1;
80224995;1;
80225002;1;
80225019;2;2017-09-19T22:00:00Z
80225027;2;2019-09-19T22:00:00Z
80225035;1;
80225043;1;
80225051;1;
80225125;1;
80225141;1;
80225184;1;
80225192;1;
80225221;1;
80225256;1;
80225289;1;
80225416;1;
80225449;1;
80225473;1;
80225481;1;
80225504;1;
80225537;1;
80225570;1;
80225588;1;
80225596;1;
80225607;1;
80225699;1;
80225703;1;
80225711;1;
80225720;1;
80225738;1;
80225746;1;
80225787;1;
80225795;1;
80225800;1;
80225842;1;
80225859;1;
80225883;1;
80225922;1;
80225939;1;
80225947;1;
80225955;1;
80225971;1;
80226030;1;
80226048;1;
80226056;1;
80226152;1;
80226193;2;2016-06-01T22:00:00Z
80226208;2;2016-06-09T22:00:00Z
80226216;1;
80226224;1;
80226232;1;
80226265;1;
80226281;1;
80226304;1;
80226312;1;
80226329;1;
80226337;1;
80226361;1;
80226458;1;
80226499;1;
80226520;3;
80226538;1;
80226579;1;
80226595;1;
80226600;1;
80226626;1;
80226659;1;
80226691;1;
80226706;1;
80226714;1;
80226917;1;
80226933;1;
80226950;1;
80227024;1;
80227137;1;
80227145;1;
80227207;1;
80227223;1;
80227231;1;
80227258;1;
80227274;1;
80227282;1;
80227338;1;
80227387;2;2013-07-08T22:00:00Z
80227400;1;
80227426;5;
80227434;1;
80227467;1;
80227475;1;
80227483;1;
80227506;1;
80227514;1;
80227547;1;
80227619;1;
80227651;1;
80227660;1;
80227678;1;
80227694;1;
80227709;1;
80227725;1;
80227741;1;
80227889;1;
80227897;1;
80227952;1;
80227969;1;
80227977;1;
80228054;1;
80228079;5;
80228100;1;
80228142;1;
80228159;1;
80228183;1;
80228191;1;
80228206;1;
80228222;1;
80228239;1;
80228255;1;
80228271;1;
80228302;1;
80228360;1;
80228394;1;
80228409;1;
80228417;1;
80228505;1;
80228548;1;
80228556;1;
80228589;1;
80228628;1;
80228636;1;
80228677;1;
80228685;2;
80228693;1;
80228708;1;
80228773;1;
80228781;1;
80228804;1;
80228812;1;
80228837;1;
80228870;1;
80228888;1;
80228931;1;
80228940;1;
80228958;1;
80228974;1;
80228982;1;
80228999;1;
80229014;3;
80229047;1;
80229063;1;
80229098;1;
80229102;1;
80229119;1;
80229135;1;
80229178;1;
80229225;2;2012-04-01T22:00:00Z
80229250;1;
80229276;1;
80229284;1;
80229292;2;2018-09-30T22:00:00Z
80229364;1;
80229372;1;
80229389;1;
80229397;1;
80229401;1;
80229428;1;
80229444;1;
80229493;1;
80229524;1;
80229532;1;
80229549;1;
80229629;1;
80229661;1;
80229688;1;
80229696;1;
80229740;1;
80229766;1;
80229774;2;2016-07-06T22:00:00Z
80229846;1;
80229942;1;
80229967;1;
80229983;1;
80230004;1;
80230029;1;
80230070;1;
80230123;1;
80230140;1;
80230158;1;
80230166;1;
80230203;1;
80230246;1;
80230295;1;
80230342;1;
80230359;1;
80230367;1;
80230383;1;
80230414;1;
80230455;1;
80230502;1;
80230551;1;
80230560;1;
80230578;1;
80230594;1;
80230609;1;
80230625;1;
80230676;1;
80230748;1;
80230756;2;2018-02-26T23:00:00Z
80230772;1;
80230797;1;
80230844;1;
80230877;1;
80230908;1;
80230916;1;
80230932;1;
80230965;1;
80230973;1;
80231031;1;
80231040;1;
80231058;1;
80231066;1;
80231103;1;
80231120;1;
80231187;1;
80231218;1;
80231234;1;
80231259;1;
80231267;1;
80231275;1;
80231291;1;
80231306;1;
80231314;1;
80231322;1;
80231355;1;
80231363;1;
80231371;1;
80231427;1;
80231486;1;
80231517;1;
80231550;1;
80231568;1;
80231592;1;
80231605;1;
80231613;1;
80231621;1;
80231648;1;
80231656;1;
80231689;1;
80231697;1;
80231701;1;
80231710;1;
80231728;1;
80231752;1;
80231777;1;
80231793;1;
80231832;1;
80231849;1;
80231857;1;
80231865;1;
80231873;1;
80231890;3;
80231904;1;
80231961;1;
80232042;1;
80232059;1;
80232083;1;
80232114;1;
80232171;1;
80232235;1;
80232251;1;
80232333;1;
80232341;1;
80232350;3;
80232376;5;
80232392;1;
80232405;1;
80232413;1;
80232421;1;
80232464;1;
80232472;3;
80232489;2;2016-11-17T23:00:00Z
80232497;1;
80232501;1;
80232536;1;
80232544;1;
80232585;1;
80232616;1;
80232665;1;
80232673;1;
80232690;1;
80232704;1;
80232729;1;
80232753;1;
80232823;1;
80232858;1;
80232866;1;
80232882;1;
80232899;1;
80232903;6;
80232920;1;
80232946;1;
80232954;1;
80232962;1;
80232979;1;
80233002;1;
80233027;1;
80233078;1;
80233094;1;
80233109;3;
80233117;1;
80233168;1;
80233192;5;
80233213;1;
80233230;1;
80233248;3;
80233256;1;
80233264;1;
80233336;1;
80233344;1;
80233385;1;
80233393;1;
80233408;1;
80233416;3;
80233473;1;
80233481;1;
80233504;1;
80233529;1;
80233537;1;
80233553;1;
80233570;1;
80233615;1;
80233666;1;
80233720;1;
80233754;2;2020-01-26T23:00:00Z
80233787;1;
80233818;1;
80233883;1;
80233914;1;
80233922;1;
80233939;1;
80233980;3;
80233998;1;
80234021;1;
80234048;1;
80234072;1;
80234097;1;
80234101;1;
80234136;1;
80234144;1;
80234152;2;2015-01-29T23:00:00Z
80234169;1;
80234185;1;
80234232;3;
80234265;1;
80234290;1;
80234304;1;
80234312;1;
80234337;1;
80234353;1;
80234423;1;
80234474;1;
80234482;1;
80234503;1;
80234562;1;
80234587;1;
80234595;1;
80234600;1;
80234626;2;2016-01-26T23:00:00Z
80234642;1;
80234722;1;
80234755;1;
80234819;2;2019-05-19T22:00:00Z
80234827;1;
80234835;1;
80234843;1;
80234860;1;
80234878;1;
80234941;1;
80234976;1;
80235081;1;
80235104;1;
80235112;1;
80235137;1;
80235145;3;
80235153;1;
80235170;1;
80235215;1;
80235223;1;
80235282;1;
80235311;2;
80235400;3;
80235418;1;
80235434;1;
80235483;1;
80235514;1;
80235522;1;
80235571;1;
80235598;1;
80235635;1;
80235643;1;
80235694;1;
80235741;1;
80235750;1;
80235768;3;
80235805;5;
80235821;1;
80235848;1;
80235872;1;
80235889;1;
80235910;1;
80235928;1;
80235936;1;
80235944;5;
80235977;1;
80235993;1;
80236020;1;
80236038;1;
80236054;1;
80236079;1;
80236095;1;
80236142;1;
80236159;1;
80236191;1;
80236255;1;
80236302;1;
80236319;1;
80236343;1;
80236351;1;
80236378;1;
80236409;1;
80236425;1;
80236433;1;
80236450;1;
80236468;1;
80236484;1;
80236521;1;
80236548;1;
80236564;1;
80236597;1;
80236610;1;
80236644;1;
80236652;1;
80236677;1;
80236708;1;
80236716;1;
80236749;1;
80236757;1;
80236773;1;
80236781;1;
80236790;1;
80236829;5;
80236845;1;
80236923;1;
80236982;1;
80236999;1;
80237055;1;
80237071;1;
80237080;1;
80237127;1;
80237160;1;
80237209;5;
80237217;1;
80237250;1;
80237268;1;
80237276;1;
80237305;3;
80237313;1;
80237321;1;
80237372;1;
80237389;1;
80237397;1;
80237401;1;
80237428;1;
80237444;1;
80237452;1;
80237469;1;
80237485;1;
80237516;1;
80237524;1;
80237590;1;
80237604;7;
80237637;1;
80237653;1;
80237688;1;
80237696;1;
80237723;2;2016-01-31T23:00:00Z
80237731;1;
80237782;1;
80237799;1;
80237803;1;
80237811;1;
80237846;1;
80237862;5;
80237879;1;
80237887;1;
80237942;1;
80237967;1;
80237991;1;
80238025;1;
80238033;1;
80238068;1;
80238092;1;
80238105;1;
80238113;1;
80238201;1;
80238244;1;
80238252;1;
80238285;1;
80238316;1;
80238324;1;
80238349;2;2017-11-12T23:00:00Z
80238357;1;
80238365;1;
80238404;1;
80238437;1;
80238445;1;
80238488;3;
80238496;1;
80238566;1;
80238574;1;
80238582;1;
80238646;1;
80238679;1;
80238759;1;
80238767;1;
80238783;1;
80238791;1;
80238806;1;
80238839;1;
80238847;1;
80238863;1;
80238902;1;
80238927;1;
80238960;1;
80238978;1;
80239010;1;
80239028;1;
80239052;1;
80239093;1;
80239149;1;
80239173;1;
80239204;1;
80239237;1;
80239245;1;
80239358;1;
80239411;1;
80239438;1;
80239606;1;
80239622;1;
80239655;1;
80239698;1;
80239719;1;
80239743;3;
80239794;1;
80239809;1;
80239817;1;
80239905;1;
80239913;1;
80239997;1;
80240000;1;
80240067;1;
80240083;1;
80240091;1;
80240155;1;
80240163;1;
80240171;1;
80240180;1;
80240227;1;
80240235;1;
80240260;1;
80240309;1;
80240325;1;
80240341;1;
80240350;1;
80240392;1;
80240405;1;
80240421;1;
80240430;1;
80240472;1;
80240552;1;
80240569;1;
80240585;1;
80240616;1;
80240632;1;
80240649;1;
80240657;1;
80240690;1;
80240737;1;
80240761;1;
80240788;1;
80240840;1;
80240858;1;
80240866;1;
80240874;1;
80240899;2;2016-07-13T22:00:00Z
80240903;1;
80240938;1;
80240946;1;
80240954;1;
80240979;1;
80241002;1;
80241019;1;
80241051;1;
80241060;1;
80241078;1;
80241086;1;
80241109;1;
80241117;1;
80241133;1;
80241150;1;
80241176;1;
80241205;1;
80241213;1;
80241221;1;
80241230;1;
80241248;1;
80241264;1;
80241272;1;
80241344;2;2018-03-20T23:00:00Z
80241352;1;
80241393;1;
